0,9772553,9651317,9501472,9126782,10141164,10000434,9126782,1000.0,12.0,C:\Users\nhuan.nguyen\AppData\Roaming\pyRevit\Extensions\PySteelFraming.extension\PySteelFraming.tab\TestCode.panel\FramingSteelHouse.pushbutton\sometext.csv,9861506,9861421,10.0,9861421,9861465,1000.0,12.0
1,10148365,9861329,9501472,9126782,10141164,10161399,9126782,1000.0,12.0,C:\Users\nhuan.nguyen\AppData\Roaming\pyRevit\Extensions\PySteelFraming.extension\PySteelFraming.tab\TestCode.panel\FramingSteelHouse.pushbutton\sometext.csv,9861506,9861465,10.0,9861465,9861421,10000.0,13.0
2,10148365,9861329,9501472,9126782,10141164,10161425,9126782,4000.0,40.0,C:\Users\nhuan.nguyen\AppData\Roaming\pyRevit\Extensions\PySteelFraming.extension\PySteelFraming.tab\TestCode.panel\FramingSteelHouse.pushbutton\sometext.csv,9861421,9861465,10.0,9861465,9861421,10000.0,40.0
3,10148365,9861329,9501472,9126782,10082589,10053536,9126782,8000.0,12.0,C:\Users\nhuan.nguyen\AppData\Roaming\pyRevit\Extensions\PySteelFraming.extension\PySteelFraming.tab\TestCode.panel\FramingSteelHouse.pushbutton\sometext.csv,9861421,9861465,10.0,9861465,9861421,10000.0,13.0
